[INFO ] [2021-07-24 00:50:05,934] Precondition: Click to here link to register
[INFO ] [2021-07-24 23:05:24,238]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-24 23:05:24,243] Edit_21 - Step 01: Input space to pin textbox with value: 12 45
[INFO ] [2021-07-24 23:05:24,329] Edit_21 - Step 02: Verify message displayed
[INFO ] [2021-07-24 23:05:24,361]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-24 23:05:24,365] Edit_22 - Step 01: Input space at first character to mobile number textbox with value :  123
[INFO ] [2021-07-24 23:05:24,447] Edit_22 - Step 02: Verify message displayed
[INFO ] [2021-07-24 23:05:24,484]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-24 23:05:24,488] Edit_23 - Step 01: Input space to mobile number textbox with value: 12 45
[INFO ] [2021-07-24 23:05:24,568] Edit_23 - Step 02: Verify message displayed
[INFO ] [2021-07-24 23:05:24,604]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-24 23:05:24,609] Edit_24 - Step 01: Input special characters to mobile number textbox with value : 123@!#
[INFO ] [2021-07-24 23:05:24,699] Edit_24 - Step 02: Verify message displayed
[INFO ] [2021-07-24 23:05:24,730]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-24 23:05:24,735] Edit_25 - Step 01: Input invalid format to email textbox with value : duc@gmail
[INFO ] [2021-07-24 23:05:24,823] Edit_25 - Step 02: Verify message displayed
[INFO ] [2021-07-24 23:05:24,856]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-24 23:05:24,861] Edit_26 - Step 01: Input space to email textbox with value : du c@gmail
[INFO ] [2021-07-24 23:05:24,954] Edit_26 - Step 02: Verify message displayed
[INFO ] [2021-07-24 23:05:24,985]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-24 23:05:24,989] Edit_27 - Step 01: Input to email textbox with value : theron.sipes@hotmail.com
[INFO ] [2021-07-24 23:05:25,099] Edit_27 - Step 02: Input to address textbarea with value : 485 Alisha Gardens
[INFO ] [2021-07-24 23:05:25,223] Edit_27 - Step 03: Input to state textbox with value : Cali
[INFO ] [2021-07-24 23:05:25,312] Edit_27 - Step 04: Input to city textbox with value : South Breannbury
[INFO ] [2021-07-24 23:05:25,429] Edit_27 - Step 05: Input to pin textbox with value : 112255
[INFO ] [2021-07-24 23:05:25,528] Edit_27 - Step 06: Input to phone textbox with value : 0986485422
[INFO ] [2021-07-24 23:05:25,631] Edit_27 - Step 07: Click submit button
[INFO ] [2021-07-24 23:05:26,701] Edit_27 - Step 08: Verify updated successful
[INFO ] [2021-07-24 23:05:26,757]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-24 23:05:26,761] Edit_28 - Verify all info updated successful
[INFO ] [2021-07-24 23:05:37,017] OS name = windows 10
[INFO ] [2021-07-24 23:05:37,969] ---------- QUIT BROWSER SUCCESS ----------
[INFO ] [2021-07-24 23:07:14,439] Precondition: Click to here link to register
[INFO ] [2021-07-24 23:07:15,987] Precondition: Input email ID textbox
[INFO ] [2021-07-24 23:07:16,214] Precondition: Click to submit button
[INFO ] [2021-07-24 23:07:17,169] Precondition: Get user id to login
[INFO ] [2021-07-24 23:07:17,254] Precondition: Get password to login
[INFO ] [2021-07-24 23:07:17,332] Precondition: Open url login page
[INFO ] [2021-07-24 23:07:18,844] Precondition: Input user ID
[INFO ] [2021-07-24 23:07:18,979] Precondition: Input password
[INFO ] [2021-07-24 23:07:19,098] Precondition: Click to login button
[INFO ] [2021-07-24 23:07:20,585] Precondition: Click to New Customer page
[INFO ] [2021-07-24 23:07:21,081] Precondition: Create new customer successful
[INFO ] [2021-07-24 23:07:23,435]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-24 23:07:23,596] Edit_01: Step 01 - Open Edit Customer page
[INFO ] [2021-07-24 23:07:24,300] Edit_01: Step 02 - Input empty to customer id
[INFO ] [2021-07-24 23:07:24,425] Edit_01: Step 03 - Press tab key
[INFO ] [2021-07-24 23:07:24,612] Edit_01: Step 04 - Verify error message displayed
[INFO ] [2021-07-24 23:07:24,680]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-24 23:07:24,841] Edit_02: Step 01 - Input not numberic to customer id with value: 123abc
[INFO ] [2021-07-24 23:07:25,006] Edit_02: Step 02 - Verify error message displayed
[INFO ] [2021-07-24 23:07:25,054]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-24 23:07:25,078] Edit_03: Step 01 - Input special character to customer id with value: 123abc@
[INFO ] [2021-07-24 23:07:25,226] Edit_03: Step 02 - Verify error message displayed
[INFO ] [2021-07-24 23:07:25,268]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-24 23:07:25,275] Edit_04: Step 01 - Input valid customer id with value: 3721
[INFO ] [2021-07-24 23:07:25,381] Edit_04: Step 02 - Click submit button
[INFO ] [2021-07-24 23:07:26,090] Edit_04: Step 03 - Verify submit successful with customer name displayed
[INFO ] [2021-07-24 23:07:26,155]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-24 23:07:26,160] Edit_05: Step 01 - Verify customer name
[INFO ] [2021-07-24 23:07:26,202]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-24 23:07:26,203] Edit_05: Step 02 - Verify gender
[INFO ] [2021-07-24 23:07:26,250]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-24 23:07:26,250] Edit_05: Step 03 - Verify date of birth
[INFO ] [2021-07-24 23:07:26,292]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-24 23:07:26,297] Edit_06 - Step 01: Input blank to city text box
[INFO ] [2021-07-24 23:07:26,407] Edit_06 - Step 02: Press tab key
[INFO ] [2021-07-24 23:07:26,585] Edit_06 - Step 03: Verify message displayed
[INFO ] [2021-07-24 23:07:26,663]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-24 23:07:26,668] Edit_07 - Step 01: Input blank to state text box
[INFO ] [2021-07-24 23:07:26,779] Edit_07 - Step 02: Press tab key
[INFO ] [2021-07-24 23:07:26,966] Edit_07 - Step 03: Verify message displayed
[INFO ] [2021-07-24 23:07:27,026]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-24 23:07:27,032] Edit_08 - Step 01: Input blank to pin text box
[INFO ] [2021-07-24 23:07:27,159] Edit_08 - Step 02: Press tab key
[INFO ] [2021-07-24 23:07:27,327] Edit_08 - Step 03: Verify message displayed
[INFO ] [2021-07-24 23:07:27,395]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-24 23:07:27,415] Edit_09 - Step 01: Input blank to mobile number text box
[INFO ] [2021-07-24 23:07:27,572] Edit_09 - Step 02: Press tab key
[INFO ] [2021-07-24 23:07:27,749] Edit_09 - Step 03: Verify message displayed
[INFO ] [2021-07-24 23:07:27,808]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-24 23:07:27,813] Edit_10 - Step 01: Input blank to email text box
[INFO ] [2021-07-24 23:07:27,921] Edit_10 - Step 02: Press tab key
[INFO ] [2021-07-24 23:07:28,076] Edit_10 - Step 03: Verify message displayed
[INFO ] [2021-07-24 23:07:28,120]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-24 23:07:28,125] Edit_11 - Step 01: Input numeric to city textbox with value : duc123
[INFO ] [2021-07-24 23:07:28,218] Edit_11 - Step 02: Verify message displayed
[INFO ] [2021-07-24 23:07:28,261]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-24 23:07:28,266] Edit_12 - Step 01: Input special characters to city textbox with value : duc123@!#
[INFO ] [2021-07-24 23:07:28,376] Edit_12 - Step 02: Verify message displayed
[INFO ] [2021-07-24 23:07:28,410]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-24 23:07:28,415] Edit_13 - Step 01: Input first charater is space to city textbox with value :  duc
[INFO ] [2021-07-24 23:07:28,506] Edit_13 - Step 02: Verify message displayed
[INFO ] [2021-07-24 23:07:28,543]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-24 23:07:28,548] Edit_14 - Step 01: Input numeric to state textbox with value : duc123
[INFO ] [2021-07-24 23:07:28,640] Edit_14 - Step 02: Verify message displayed
[INFO ] [2021-07-24 23:07:28,680]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-24 23:07:28,685] Edit_15 - Step 01: Input special characters to state textbox with value : duc123@!#
[INFO ] [2021-07-24 23:07:28,780] Edit_15 - Step 02: Verify message displayed
[INFO ] [2021-07-24 23:07:28,818]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-24 23:07:28,824] Edit_16 - Step 01: Input first charater is space to state textbox with value :  duc
[INFO ] [2021-07-24 23:07:28,914] Edit_16 - Step 02: Verify message displayed
[INFO ] [2021-07-24 23:07:28,951]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-24 23:07:29,117] Edit_17 - Step 01: Input not numberic to pin textbox with value: 123duc
[INFO ] [2021-07-24 23:07:29,240] Edit_17 - Step 02: Verify message displayed
[INFO ] [2021-07-24 23:07:29,285]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-24 23:07:29,290] Edit_18 - Step 01: Input numeric to pin textbox with value : 123
[INFO ] [2021-07-24 23:07:29,410] Edit_18 - Step 02: Verify message displayed
[INFO ] [2021-07-24 23:07:29,463]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-24 23:07:29,468] Edit_19 - Step 01: Input special characters to pin textbox with value : 123@!#
[INFO ] [2021-07-24 23:07:29,556] Edit_19 - Step 02: Verify message displayed
[INFO ] [2021-07-24 23:07:29,590]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-24 23:07:29,595] Edit_20 - Step 01: Input space at first character to pin textbox with value :  123
[INFO ] [2021-07-24 23:07:29,688] Edit_20 - Step 02: Verify message displayed
[INFO ] [2021-07-24 23:07:29,725]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-24 23:07:29,729] Edit_21 - Step 01: Input space to pin textbox with value: 12 45
[INFO ] [2021-07-24 23:07:29,816] Edit_21 - Step 02: Verify message displayed
[INFO ] [2021-07-24 23:07:29,849]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-24 23:07:29,853] Edit_22 - Step 01: Input space at first character to mobile number textbox with value :  123
[INFO ] [2021-07-24 23:07:29,930] Edit_22 - Step 02: Verify message displayed
[INFO ] [2021-07-24 23:07:29,966]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-24 23:07:29,970] Edit_23 - Step 01: Input space to mobile number textbox with value: 12 45
[INFO ] [2021-07-24 23:07:30,061] Edit_23 - Step 02: Verify message displayed
[INFO ] [2021-07-24 23:07:30,098]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-24 23:07:30,102] Edit_24 - Step 01: Input special characters to mobile number textbox with value : 123@!#
[INFO ] [2021-07-24 23:07:30,191] Edit_24 - Step 02: Verify message displayed
[INFO ] [2021-07-24 23:07:30,233]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-24 23:07:30,237] Edit_25 - Step 01: Input invalid format to email textbox with value : duc@gmail
[INFO ] [2021-07-24 23:07:30,369] Edit_25 - Step 02: Verify message displayed
[INFO ] [2021-07-24 23:07:30,406]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-24 23:07:30,411] Edit_26 - Step 01: Input space to email textbox with value : du c@gmail
[INFO ] [2021-07-24 23:07:30,504] Edit_26 - Step 02: Verify message displayed
[INFO ] [2021-07-24 23:07:30,537]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-24 23:07:30,542] Edit_27 - Step 01: Input to email textbox with value : lynn.cummings@hotmail.com
[INFO ] [2021-07-24 23:07:30,650] Edit_27 - Step 02: Input to address textbarea with value : 22136 Waelchi Ramp
[INFO ] [2021-07-24 23:07:30,780] Edit_27 - Step 03: Input to state textbox with value : Cali
[INFO ] [2021-07-24 23:07:30,878] Edit_27 - Step 04: Input to city textbox with value : Nicolasberg
[INFO ] [2021-07-24 23:07:30,983] Edit_27 - Step 05: Input to pin textbox with value : 112255
[INFO ] [2021-07-24 23:07:31,078] Edit_27 - Step 06: Input to phone textbox with value : 0986485422
[INFO ] [2021-07-24 23:07:31,175] Edit_27 - Step 07: Click submit button
[INFO ] [2021-07-24 23:07:32,278] Edit_27 - Step 08: Verify updated successful
[INFO ] [2021-07-24 23:07:32,335]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-24 23:07:32,339] Edit_28 - Verify all info updated successful
[INFO ] [2021-07-24 23:07:32,391]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-24 23:07:32,437]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-24 23:07:32,487]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-24 23:07:32,534]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-24 23:07:32,586]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-24 23:07:32,628]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-24 23:07:32,632] OS name = windows 10
[INFO ] [2021-07-24 23:07:33,488] ---------- QUIT BROWSER SUCCESS ----------
[INFO ] [2021-07-24 23:24:34,586] Precondition: Click to here link to register
[INFO ] [2021-07-24 23:24:36,241] Precondition: Input email ID textbox
[INFO ] [2021-07-24 23:24:36,446] Precondition: Click to submit button
[INFO ] [2021-07-24 23:24:37,295] Precondition: Get user id to login
[INFO ] [2021-07-24 23:24:37,367] Precondition: Get password to login
[INFO ] [2021-07-24 23:24:37,424] Precondition: Open url login page
[INFO ] [2021-07-24 23:24:38,980] Precondition: Input user ID
[INFO ] [2021-07-24 23:24:39,149] Precondition: Input password
[INFO ] [2021-07-24 23:24:39,280] Precondition: Click to login button
[INFO ] [2021-07-24 23:24:40,582] Precondition: Click to New Customer page
[INFO ] [2021-07-24 23:24:41,131] Precondition: Create new customer successful
[INFO ] [2021-07-24 23:24:43,575]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-24 23:24:43,718] Delete_01: Step 01 - Open Edit Customer page
[INFO ] [2021-07-24 23:24:44,458] Delete_01: Step 02 - Input empty to customer id
[INFO ] [2021-07-24 23:24:44,582] Delete_01: Step 03 - Press tab key
[INFO ] [2021-07-24 23:24:44,781] Delete_01: Step 04 - Verify error message displayed
[INFO ] [2021-07-24 23:24:44,842]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-24 23:24:44,982] Delete_02: Step 01 - Input not numberic to customer id with value: 123abc
[INFO ] [2021-07-24 23:24:45,097] Delete_02: Step 02 - Verify error message displayed
[INFO ] [2021-07-24 23:24:45,143]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-24 23:24:45,169] Delete_03: Step 01 - Input special character to customer id with value: 123abc@
[INFO ] [2021-07-24 23:24:45,296] Delete_03: Step 02 - Verify error message displayed
[INFO ] [2021-07-24 23:24:45,333]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-24 23:24:45,338] Delete_04: Step 01 - Input first character is space to customer id with value:  123
[INFO ] [2021-07-24 23:24:45,424] Delete_04: Step 02 - Verify error message displayed
[INFO ] [2021-07-24 23:24:45,460]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-24 23:24:45,465] Delete_05: Step 01 - Input space to customer id with value: 1 2 3
[INFO ] [2021-07-24 23:24:45,579] Delete_05: Step 02 - Verify error message displayed
[INFO ] [2021-07-24 23:24:45,614]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-24 23:24:45,620] Delete_06: Step 01 - Input valid customer id with value: 32028
[INFO ] [2021-07-24 23:24:45,711] Delete_06: Step 02 - Click submit button
[INFO ] [2021-07-24 23:24:45,792] Delete_06: Step 03 - Select OK alert
[INFO ] [2021-07-24 23:24:45,802] Delete_06: Step 04 - Verify deleted successful
[INFO ] [2021-07-24 23:24:46,225]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-07-24 23:24:46,233] Delete_06: Step 05 - Verify go to manager home page
[INFO ] [2021-07-24 23:24:46,671]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-24 23:24:46,889] OS name = windows 10
[INFO ] [2021-07-24 23:24:47,785] ---------- QUIT BROWSER SUCCESS ----------
[INFO ] [2021-07-24 23:27:21,313] Precondition: Click to here link to register
[INFO ] [2021-07-24 23:27:23,005] Precondition: Input email ID textbox
[INFO ] [2021-07-24 23:27:23,236] Precondition: Click to submit button
[INFO ] [2021-07-24 23:27:24,100] Precondition: Get user id to login
[INFO ] [2021-07-24 23:27:24,177] Precondition: Get password to login
[INFO ] [2021-07-24 23:27:24,232] Precondition: Open url login page
[INFO ] [2021-07-24 23:27:25,708] Precondition: Input user ID
[INFO ] [2021-07-24 23:27:25,845] Precondition: Input password
[INFO ] [2021-07-24 23:27:25,965] Precondition: Click to login button
[INFO ] [2021-07-24 23:27:27,437] Precondition: Click to New Customer page
[INFO ] [2021-07-24 23:27:27,952] Precondition: Create new customer successful
[INFO ] [2021-07-24 23:27:30,253]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-24 23:27:30,418] Delete_01: Step 01 - Open Edit Customer page
[INFO ] [2021-07-24 23:27:31,042] Delete_01: Step 02 - Input empty to customer id
[INFO ] [2021-07-24 23:27:31,168] Delete_01: Step 03 - Press tab key
[INFO ] [2021-07-24 23:27:31,358] Delete_01: Step 04 - Verify error message displayed
[INFO ] [2021-07-24 23:27:31,412]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-24 23:27:31,552] Delete_02: Step 01 - Input not numberic to customer id with value: 123abc
[INFO ] [2021-07-24 23:27:31,673] Delete_02: Step 02 - Verify error message displayed
[INFO ] [2021-07-24 23:27:31,717]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-24 23:27:31,739] Delete_03: Step 01 - Input special character to customer id with value: 123abc@
[INFO ] [2021-07-24 23:27:31,859] Delete_03: Step 02 - Verify error message displayed
[INFO ] [2021-07-24 23:27:31,895]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-24 23:27:31,900] Delete_04: Step 01 - Input first character is space to customer id with value:  123
[INFO ] [2021-07-24 23:27:31,984] Delete_04: Step 02 - Verify error message displayed
[INFO ] [2021-07-24 23:27:32,019]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-24 23:27:32,024] Delete_05: Step 01 - Input space to customer id with value: 1 2 3
[INFO ] [2021-07-24 23:27:32,135] Delete_05: Step 02 - Verify error message displayed
[INFO ] [2021-07-24 23:27:32,168]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-24 23:27:32,174] Delete_06: Step 01 - Input valid customer id with value: 69523
[INFO ] [2021-07-24 23:27:32,256] Delete_06: Step 02 - Click submit button
[INFO ] [2021-07-24 23:27:32,339] Delete_06: Step 03 - Select OK alert
[INFO ] [2021-07-24 23:27:32,353] Delete_06: Step 04 - Verify deleted successful
[INFO ] [2021-07-24 23:27:32,707]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-24 23:27:32,711] Delete_06: Step 05 - Verify go to manager home page
[INFO ] [2021-07-24 23:27:33,097]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-24 23:27:33,101] OS name = windows 10
[INFO ] [2021-07-24 23:27:33,926] ---------- QUIT BROWSER SUCCESS ----------
[INFO ] [2021-07-25 20:00:21,234] Precondition: Click to here link to register
[INFO ] [2021-07-25 20:00:23,389] Precondition: Input email ID textbox
[INFO ] [2021-07-25 20:00:23,598] Precondition: Click to submit button
[INFO ] [2021-07-25 20:00:24,453] Precondition: Get user id to login
[INFO ] [2021-07-25 20:00:24,515] Precondition: Get password to login
[INFO ] [2021-07-25 20:00:24,571] Precondition: Open url login page
[INFO ] [2021-07-25 20:00:26,106] Precondition: Input user ID
[INFO ] [2021-07-25 20:00:26,254] Precondition: Input password
[INFO ] [2021-07-25 20:00:26,371] Precondition: Click to login button
[INFO ] [2021-07-25 20:00:27,684] Precondition: Click to New Customer page
[INFO ] [2021-07-25 20:00:28,199] Precondition: Create new customer successful
[INFO ] [2021-07-25 20:00:30,573]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-25 20:00:30,792] New_Account_01: Step 01 - Open New Account page
[INFO ] [2021-07-25 20:00:31,257] New_Account_01: Step 02 - Input empty to customer id
[INFO ] [2021-07-25 20:00:31,383] New_Account_01: Step 03 - Press tab key
[INFO ] [2021-07-25 20:00:31,607] New_Account_01: Step 04 - Verify error message displayed
[INFO ] [2021-07-25 20:00:31,691]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-25 20:00:31,943] New_Account_02: Step 01 - Input not numberic to customer id with value: 123abc
[INFO ] [2021-07-25 20:00:32,070] New_Account_02: Step 02 - Verify error message displayed
[INFO ] [2021-07-25 20:00:32,121]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-25 20:00:32,148] New_Account_03: Step 01 - Input special character to customer id with value: 123abc@
[INFO ] [2021-07-25 20:00:32,282] New_Account_03: Step 02 - Verify error message displayed
[INFO ] [2021-07-25 20:00:32,323]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-25 20:00:32,333] New_Account_04: Step 01 - Input first character is space to customer id with value:  123
[INFO ] [2021-07-25 20:00:32,436] New_Account_04: Step 02 - Verify error message displayed
[INFO ] [2021-07-25 20:00:32,473]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-25 20:00:32,478] New_Account_05: Step 01 - Input space to customer id with value: 1 2 3
[INFO ] [2021-07-25 20:00:32,583] New_Account_05: Step 02 - Verify error message displayed
[INFO ] [2021-07-25 20:00:32,617]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-25 20:00:32,623] New_Account_06: Step 01 - Input empty to initial deposit text box
[INFO ] [2021-07-25 20:00:32,732] New_Account_06: Step 02 - Press tab key
[INFO ] [2021-07-25 20:00:32,881] New_Account_06: Step 03 - Verify error message displayed
[INFO ] [2021-07-25 20:00:32,929]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-25 20:00:32,937] New_Account_07: Step 01 - Input not numberic to initial deposit with value: 123abc
[INFO ] [2021-07-25 20:00:33,037] New_Account_07: Step 02 - Verify error message displayed
[INFO ] [2021-07-25 20:00:33,076]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-25 20:00:33,083] New_Account_08: Step 01 - Input special character to initial deposit with value: 123abc@
[INFO ] [2021-07-25 20:00:33,187] New_Account_08: Step 02 - Verify error message displayed
[INFO ] [2021-07-25 20:00:33,227]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-25 20:00:33,246] New_Account_09: Step 01 - Input first character is space to initial deposit with value:  123
[INFO ] [2021-07-25 20:00:33,363] New_Account_09: Step 02 - Verify error message displayed
[INFO ] [2021-07-25 20:00:33,396]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-25 20:00:33,401] New_Account_10: Step 01 - Input space to initial deposit with value: 1 2 3
[INFO ] [2021-07-25 20:00:33,490] New_Account_10: Step 02 - Verify error message displayed
[INFO ] [2021-07-25 20:00:33,522]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-25 20:00:33,527] OS name = windows 10
[INFO ] [2021-07-25 20:00:34,394] ---------- QUIT BROWSER SUCCESS ----------
[INFO ] [2021-07-25 21:07:35,718] Precondition: Click to here link to register
[INFO ] [2021-07-25 21:07:38,454] Precondition: Input email ID textbox
[INFO ] [2021-07-25 21:07:38,659] Precondition: Click to submit button
[INFO ] [2021-07-25 21:07:39,707] Precondition: Get user id to login
[INFO ] [2021-07-25 21:07:39,768] Precondition: Get password to login
[INFO ] [2021-07-25 21:07:39,820] Precondition: Open url login page
[INFO ] [2021-07-25 21:07:41,646] Precondition: Input user ID
[INFO ] [2021-07-25 21:07:41,792] Precondition: Input password
[INFO ] [2021-07-25 21:07:41,911] Precondition: Click to login button
[INFO ] [2021-07-25 21:07:43,688] Precondition: Click to New Customer page
[INFO ] [2021-07-25 21:07:44,312] Precondition: Create new customer successful
[INFO ] [2021-07-25 21:07:46,946]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-25 21:07:46,947] Precondition: Get customer ID
[INFO ] [2021-07-25 21:07:46,992] Precondition: Go to New Account page
[INFO ] [2021-07-25 21:07:47,582] Precondition: Create new account successful with customerID = 68130
[INFO ] [2021-07-25 21:07:49,278]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-25 21:07:49,278] Precondition: Get account ID
[INFO ] [2021-07-25 21:07:49,327] Precondition: Open Edit Account page
[INFO ] [2021-07-25 21:07:50,762] Edit_Account_01: Step 01 - Input empty to Account No
[INFO ] [2021-07-25 21:07:50,911] Edit_Account_01: Step 02 - Press tab key
[INFO ] [2021-07-25 21:07:51,112] Edit_Account_01: Step 03 - Verify error message displayed
[INFO ] [2021-07-25 21:07:51,166]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-25 21:07:51,322] Edit_Account_02: Step 01 - Input not numberic to Account No: abc
[INFO ] [2021-07-25 21:07:51,434] Edit_Account_02: Step 02 - Verify error message displayed
[INFO ] [2021-07-25 21:07:51,481]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-25 21:07:51,515] Edit_Account_03: Step 01 - Input special character to Account No: 1234@@
[INFO ] [2021-07-25 21:07:51,674] Edit_Account_03: Step 02 - Verify error message displayed
[INFO ] [2021-07-25 21:07:51,722]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-25 21:07:51,730] Edit_Account_04: Step 01 - Input space character to Account No: 12 3 4
[INFO ] [2021-07-25 21:07:51,860] Edit_Account_04: Step 02 - Verify error message displayed
[INFO ] [2021-07-25 21:07:51,901]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-25 21:07:51,906] Edit_Account_05: Step 01 - Input valid value to Account No: 95248
[INFO ] [2021-07-25 21:07:52,027] Edit_Account_05: Step 02 - Click to subbmit button
[INFO ] [2021-07-25 21:07:53,296] Edit_Account_05: Step 03 - Verify login to edit form successful
[INFO ] [2021-07-25 21:07:53,358]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-25 21:07:53,358] Edit_Account_05: Step 04 - Verify customerID and Balance(initial deposit)
[INFO ] [2021-07-25 21:07:53,408]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-25 21:07:53,450]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-25 21:07:53,454] OS name = windows 10
[INFO ] [2021-07-25 21:07:54,243] ---------- QUIT BROWSER SUCCESS ----------
[INFO ] [2021-07-25 21:36:10,360] Precondition: Click to here link to register
[INFO ] [2021-07-25 21:36:12,280] Precondition: Input email ID textbox
[INFO ] [2021-07-25 21:36:12,522] Precondition: Click to submit button
[INFO ] [2021-07-25 21:36:13,423] Precondition: Get user id to login
[INFO ] [2021-07-25 21:36:13,512] Precondition: Get password to login
[INFO ] [2021-07-25 21:36:13,585] Precondition: Open url login page
[INFO ] [2021-07-25 21:36:15,244] Precondition: Input user ID
[INFO ] [2021-07-25 21:36:15,387] Precondition: Input password
[INFO ] [2021-07-25 21:36:15,508] Precondition: Click to login button
[INFO ] [2021-07-25 21:36:16,818] Precondition: Click to New Customer page
[INFO ] [2021-07-25 21:36:17,335] Precondition: Create new customer successful
[INFO ] [2021-07-25 21:36:19,738]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-25 21:36:19,738] Precondition: Get customer ID
[INFO ] [2021-07-25 21:36:19,787] Precondition: Go to New Account page
[INFO ] [2021-07-25 21:36:20,258] Precondition: Create new account successful with customerID = 78110
[INFO ] [2021-07-25 21:36:21,660]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-25 21:36:21,660] Precondition: Get account ID
[INFO ] [2021-07-25 21:36:21,712] Precondition: Open Edit Account page
[INFO ] [2021-07-25 21:36:22,605] Delete_01: Step 01 - Input empty to AccountNo
[INFO ] [2021-07-25 21:36:22,753] Delete_01: Step 02 - Press tab key
